0,0
50,0
13,0
63,0
25,0
75,0
38,0
87,0
99,0
143,0
110,0
154,0
122,0
163,0
133,0
173,0
182,0
214,0
191,0
221,0
199,0
227,0
207,0
232,0
237,0
252,0
242,0
254,0
246,0
255,0
249,0
256,0
256,0
250,0
256,0
247,0
254,0
244,0
253,0
240,0
235,0
210,0
230,0
203,0
224,0
195,0
217,0
187,0
178,0
138,0
168,0
127,0
159,0
116,0
148,0
105,0
93,0
44,0
81,0
32,0
69,0
19,0
57,0
6,0
-6,0
-57,0
-19,0
-69,0
-32,0
-81,0
-44,0
-93,0
-105,0
-148,0
-116,0
-159,0
-127,0
-168,0
-138,0
-178,0
-187,0
-217,0
-195,0
-224,0
-203,0
-230,0
-210,0
-235,0
-240,0
-253,0
-244,0
-254,0
-247,0
-256,0
-250,0
-256,0
-256,0
-249,0
-255,0
-246,0
-254,0
-242,0
-252,0
-237,0
-232,0
-207,0
-227,0
-199,0
-221,0
-191,0
-214,0
-182,0
-173,0
-133,0
-163,0
-122,0
-154,0
-110,0
-143,0
-99,0
-87,0
-38,0
-75,0
-25,0
-63,0
-13,0
-50,0
0,0
